path,type,git_state,likely_phase,keep_status,reason,recommended_destination
experiments/05_reflective_stability_of_incompleteness/results/raw,result,tracked,experiments_01_08,archive_candidate,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/05_reflective_stability_of_incompleteness/results/raw
experiments/05_reflective_stability_of_incompleteness/results/report.md,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/05_reflective_stability_of_incompleteness/results/report.md
experiments/05_reflective_stability_of_incompleteness/results/run_manifest.json,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/05_reflective_stability_of_incompleteness/results/run_manifest.json
experiments/05_reflective_stability_of_incompleteness/results/validation_report.md,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/05_reflective_stability_of_incompleteness/results/validation_report.md
experiments/05_reflective_stability_of_incompleteness/run.py,code,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/05_reflective_stability_of_incompleteness/run.py
experiments/06_sugarscape_governor,experiment,tracked+ignored,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/06_sugarscape_governor
experiments/06_sugarscape_governor/README.md,memo,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/06_sugarscape_governor/README.md
experiments/06_sugarscape_governor/SPEC.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/06_sugarscape_governor/SPEC.md
experiments/06_sugarscape_governor/__pycache__,archive,ignored,experiments_01_08,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/06_sugarscape_governor/results,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/06_sugarscape_governor/results
experiments/06_sugarscape_governor/results/population_survival.svg,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/06_sugarscape_governor/results/population_survival.svg
experiments/06_sugarscape_governor/results/raw,result,tracked,experiments_01_08,archive_candidate,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/06_sugarscape_governor/results/raw
experiments/06_sugarscape_governor/results/report.md,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/06_sugarscape_governor/results/report.md
experiments/06_sugarscape_governor/results/run_manifest.json,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/06_sugarscape_governor/results/run_manifest.json
experiments/06_sugarscape_governor/results/validation_report.md,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/06_sugarscape_governor/results/validation_report.md
experiments/06_sugarscape_governor/run.py,code,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/06_sugarscape_governor/run.py
experiments/07_empowerment_vs_corrigibility,experiment,tracked+ignored,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/07_empowerment_vs_corrigibility
experiments/07_empowerment_vs_corrigibility/CODEX_PROMPT.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/07_empowerment_vs_corrigibility/CODEX_PROMPT.md
experiments/07_empowerment_vs_corrigibility/README.md,memo,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/07_empowerment_vs_corrigibility/README.md
experiments/07_empowerment_vs_corrigibility/SPEC.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/07_empowerment_vs_corrigibility/SPEC.md
experiments/07_empowerment_vs_corrigibility/__pycache__,archive,ignored,experiments_01_08,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/07_empowerment_vs_corrigibility/results,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/07_empowerment_vs_corrigibility/results
experiments/07_empowerment_vs_corrigibility/results/empowerment_vs_corrigibility.svg,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/07_empowerment_vs_corrigibility/results/empowerment_vs_corrigibility.svg
experiments/07_empowerment_vs_corrigibility/results/raw,result,tracked,experiments_01_08,archive_candidate,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/07_empowerment_vs_corrigibility/results/raw
experiments/07_empowerment_vs_corrigibility/results/report.md,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/07_empowerment_vs_corrigibility/results/report.md
experiments/07_empowerment_vs_corrigibility/results/run_manifest.json,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/07_empowerment_vs_corrigibility/results/run_manifest.json
experiments/07_empowerment_vs_corrigibility/results/validation_report.md,result,tracked,experiments_01_08,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/07_empowerment_vs_corrigibility/results/validation_report.md
experiments/07_empowerment_vs_corrigibility/run.py,code,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/07_empowerment_vs_corrigibility/run.py
experiments/08_blind_consequence_feeder_viability,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability
experiments/08_blind_consequence_feeder_viability/README.md,memo,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability/README.md
experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED.md
experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_09.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_09.md
experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_10.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_10.md
experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_11.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_11.md
experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_12.md,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability/SPEC_IMPLEMENTED_12.md
experiments/08_blind_consequence_feeder_viability/config,experiment,tracked,experiments_01_08,keep_reference,tracked legacy experiment series described by experiments/README and validation_summary,experiments/08_blind_consequence_feeder_viability/config
